,time,x,x,x,x,time,u,u,u,u
1032,20.68,-0.001092473,-0.001060585,-0.000904093,-0.000636305,20.68,0,0.031842352,0.045229978,0.063651508
1033,20.7,-0.001090404,-0.001059759,-0.000903586,-0.000636096,20.7,0,0.031817556,0.045204644,0.063630547
1034,20.72,-0.001088339,-0.001058934,-0.00090308,-0.000635886,20.72,0,0.031792778,0.045179324,0.063609593
1035,20.74,-0.001086277,-0.001058109,-0.000902575,-0.000635677,20.74,0,0.03176802,0.045154019,0.063588645
1036,20.76,-0.00108422,-0.001057285,-0.000902069,-0.000635468,20.76,0,0.031743281,0.045128727,0.063567705
1037,20.78,-0.001082167,-0.001056462,-0.000901564,-0.000635258,20.78,0,0.031718562,0.04510345,0.063546771
1038,20.8,-0.001080117,-0.001055639,-0.000901059,-0.000635049,20.8,0,0.031693861,0.045078187,0.063525845
1039,20.82,-0.001078071,-0.001054817,-0.000900554,-0.00063484,20.82,0,0.03166918,0.045052938,0.063504925
1040,20.84,-0.001076029,-0.001053996,-0.00090005,-0.000634631,20.84,0,0.031644518,0.045027704,0.063484012
1041,20.86,-0.001073991,-0.001053175,-0.000899546,-0.000634422,20.86,0,0.031619876,0.045002483,0.063463106
1042,20.88,-0.001071957,-0.001052355,-0.000899042,-0.000634213,20.88,0,0.031595252,0.044977277,0.063442207
1043,20.9,-0.001069927,-0.001051535,-0.000898538,-0.000634004,20.9,0,0.031570648,0.044952084,0.063421315
1044,20.92,-0.001067901,-0.001050717,-0.000898035,-0.000633796,20.92,0,0.031546063,0.044926906,0.06340043
1045,20.94,-0.001065878,-0.001049898,-0.000897532,-0.000633587,20.94,0,0.031521497,0.044901742,0.063379551
1046,20.96,-0.001063859,-0.001049081,-0.000897029,-0.000633378,20.96,0,0.03149695,0.044876592,0.06335868
1047,20.98,-0.001061844,-0.001048264,-0.000896527,-0.00063317,20.98,0,0.031472422,0.044851456,0.063337815
1048,21,-0.001059833,-0.001047447,-0.000896025,-0.000632961,21,0,0.031447914,0.044826334,0.063316957
1049,21.02,-0.001057826,-0.001046632,-0.000895523,-0.000632753,21.02,0,0.031423424,0.044801226,0.063296106
1050,21.04,-0.001055822,-0.001045817,-0.000895021,-0.000632544,21.04,0,0.031398954,0.044776132,0.063275262
1051,21.06,-0.001053823,-0.001045002,-0.00089452,-0.000632336,21.06,0,0.031374502,0.044751053,0.063254425
1052,21.08,-0.001051827,-0.001044189,-0.000894019,-0.000632128,21.08,0,0.03135007,0.044725987,0.063233595
1053,21.1,-0.001049835,-0.001043375,-0.000893518,-0.00063192,21.1,0,0.031325656,0.044700935,0.063212771
1054,21.12,-0.001047846,-0.001042563,-0.000893017,-0.000631711,21.12,0,0.031301262,0.044675898,0.063191954
1055,21.14,-0.001045862,-0.001041751,-0.000892517,-0.000631503,21.14,0,0.031276887,0.044650874,0.063171145
1056,21.16,-0.001043881,-0.00104094,-0.000892017,-0.000631295,21.16,0,0.03125253,0.044625865,0.063150342
1057,21.18,-0.001041904,-0.001040129,-0.000891518,-0.000631088,21.18,0,0.031228193,0.044600869,0.063129546
1058,21.2,-0.00103993,-0.001039319,-0.000891018,-0.00063088,21.2,0,0.031203874,0.044575888,0.063108756
1059,21.22,-0.001037961,-0.00103851,-0.000890519,-0.000630672,21.22,0,0.031179575,0.04455092,0.063087974
1060,21.24,-0.001035995,-0.001037701,-0.000890021,-0.000630464,21.24,0,0.031155294,0.044525967,0.063067198
1061,21.26,-0.001034033,-0.001036893,-0.000889522,-0.000630257,21.26,0,0.031131033,0.044501027,0.06304643
1062,21.28,-0.001032074,-0.001036086,-0.000889024,-0.000630049,21.28,0,0.03110679,0.044476102,0.063025668
1063,21.3,-0.00103012,-0.001035279,-0.000888526,-0.000629842,21.3,0,0.031082566,0.04445119,0.063004913
1064,21.32,-0.001028169,-0.001034472,-0.000888028,-0.000629634,21.32,0,0.031058361,0.044426292,0.062984165
1065,21.34,-0.001026221,-0.001033667,-0.000887531,-0.000629427,21.34,0,0.031034175,0.044401409,0.062963423
1066,21.36,-0.001024278,-0.001032862,-0.000887034,-0.00062922,21.36,0,0.031010007,0.044376539,0.062942689
1067,21.38,-0.001022338,-0.001032058,-0.000886537,-0.000629012,21.38,0,0.030985859,0.044351683,0.062921961
1068,21.4,-0.001020401,-0.001031254,-0.00088604,-0.000628805,21.4,0,0.030961729,0.044326841,0.06290124
1069,21.42,-0.001018469,-0.001030451,-0.000885544,-0.000628598,21.42,0,0.030937618,0.044302013,0.062880526
1070,21.44,-0.00101654,-0.001029648,-0.000885048,-0.000628391,21.44,0,0.030913526,0.044277199,0.062859819
1071,21.46,-0.001014615,-0.001028847,-0.000884552,-0.000628184,21.46,0,0.030889452,0.044252399,0.062839119
1072,21.48,-0.001012693,-0.001028045,-0.000884057,-0.000627977,21.48,0,0.030865398,0.044227612,0.062818425
1073,21.5,-0.001010775,-0.001027245,-0.000883562,-0.000627771,21.5,0,0.030841362,0.04420284,0.062797738
1074,21.52,-0.001008861,-0.001026445,-0.000883067,-0.000627564,21.52,0,0.030817345,0.044178081,0.062777058
1075,21.54,-0.00100695,-0.001025646,-0.000882572,-0.000627357,21.54,0,0.030793346,0.044153336,0.062756385
1076,21.56,-0.001005043,-0.001024847,-0.000882078,-0.000627151,21.56,0,0.030769366,0.044128606,0.062735719
1077,21.58,-0.001003139,-0.001024049,-0.000881584,-0.000626944,21.58,0,0.030745405,0.044103889,0.062715059
1078,21.6,-0.001001239,-0.001023251,-0.00088109,-0.000626738,21.6,0,0.030721463,0.044079185,0.062694407
1079,21.62,-0.000999343,-0.001022454,-0.000880596,-0.000626531,21.62,0,0.030697539,0.044054496,0.062673761
1080,21.64,-0.00099745,-0.001021658,-0.000880103,-0.000626325,21.64,0,0.030673633,0.044029821,0.062653121
1081,21.66,-0.000995561,-0.001020863,-0.00087961,-0.000626119,21.66,0,0.030649747,0.044005159,0.062632489
1082,21.68,-0.000993675,-0.001020068,-0.000879118,-0.000625912,21.68,0,0.030625879,0.043980511,0.062611864
1083,21.7,-0.000991793,-0.001019273,-0.000878625,-0.000625706,21.7,0,0.030602029,0.043955877,0.062591245
1084,21.72,-0.000989915,-0.00101848,-0.000878133,-0.0006255,21.72,0,0.030578199,0.043931257,0.062570633
1085,21.74,-0.00098804,-0.001017686,-0.000877641,-0.000625294,21.74,0,0.030554386,0.04390665,0.062550028
1086,21.76,-0.000986169,-0.001016894,-0.00087715,-0.000625088,21.76,0,0.030530593,0.043882058,0.062529429
1087,21.78,-0.000984301,-0.001016102,-0.000876658,-0.000624883,21.78,0,0.030506817,0.043857479,0.062508838
1088,21.8,-0.000982437,-0.001015311,-0.000876167,-0.000624677,21.8,0,0.030483061,0.043832914,0.062488253
1089,21.82,-0.000980576,-0.00101452,-0.000875676,-0.000624471,21.82,0,0.030459322,0.043808362,0.062467675
1090,21.84,-0.000978719,-0.00101373,-0.000875186,-0.000624265,21.84,0,0.030435603,0.043783825,0.062447104
1091,21.86,-0.000976865,-0.001012941,-0.000874696,-0.00062406,21.86,0,0.030411902,0.043759301,0.062426539
1092,21.88,-0.000975015,-0.001012152,-0.000874206,-0.000623854,21.88,0,0.030388219,0.043734791,0.062405981
1093,21.9,-0.000973168,-0.001011364,-0.000873716,-0.000623649,21.9,0,0.030364554,0.043710294,0.06238543
1094,21.92,-0.000971325,-0.001010576,-0.000873227,-0.000623443,21.92,0,0.030340908,0.043685811,0.062364886
1095,21.94,-0.000969486,-0.001009789,-0.000872738,-0.000623238,21.94,0,0.030317281,0.043661343,0.062344349
1096,21.96,-0.000967649,-0.001009003,-0.000872249,-0.000623033,21.96,0,0.030293672,0.043636887,0.062323818
1097,21.98,-0.000965817,-0.001008217,-0.00087176,-0.000622828,21.98,0,0.030270081,0.043612446,0.062303294
1098,22,-0.000963987,-0.001007432,-0.000871272,-0.000622623,22,0,0.030246509,0.043588018,0.062282777
1099,22.02,-0.000962162,-0.001006647,-0.000870784,-0.000622418,22.02,0,0.030222955,0.043563604,0.062262267
1100,22.04,-0.000960339,-0.001005863,-0.000870296,-0.000622213,22.04,0,0.030199419,0.043539203,0.062241763
1101,22.06,-0.000958521,-0.00100508,-0.000869809,-0.000622008,22.06,0,0.030175902,0.043514816,0.062221266
1102,22.08,-0.000956705,-0.001004297,-0.000869322,-0.000621803,22.08,0,0.030152403,0.043490443,0.062200776
1103,22.1,-0.000954893,-0.001003515,-0.000868835,-0.000621598,22.1,0,0.030128922,0.043466083,0.062180293
1104,22.12,-0.000953085,-0.001002734,-0.000868348,-0.000621393,22.12,0,0.03010546,0.043441737,0.062159816
1105,22.14,-0.00095128,-0.001001953,-0.000867862,-0.000621189,22.14,0,0.030082016,0.043417405,0.062139346
1106,22.16,-0.000949478,-0.001001173,-0.000867376,-0.000620984,22.16,0,0.03005859,0.043393087,0.062118883
1107,22.18,-0.00094768,-0.001000393,-0.00086689,-0.00062078,22.18,0,0.030035182,0.043368782,0.062098427
1108,22.2,-0.000945885,-0.000999614,-0.000866404,-0.000620575,22.2,0,0.030011793,0.04334449,0.062077977
1109,22.22,-0.000944093,-0.000998836,-0.000865919,-0.000620371,22.22,0,0.029988421,0.043320212,0.062057534
1110,22.24,-0.000942305,-0.000998058,-0.000865434,-0.000620167,22.24,0,0.029965068,0.043295948,0.062037098
1111,22.26,-0.00094052,-0.000997281,-0.000864949,-0.000619962,22.26,0,0.029941734,0.043271697,0.062016668
1112,22.28,-0.000938739,-0.000996504,-0.000864465,-0.000619758,22.28,0,0.029918417,0.04324746,0.061996246
1113,22.3,-0.000936961,-0.000995728,-0.000863981,-0.000619554,22.3,0,0.029895118,0.043223237,0.06197583
1114,22.32,-0.000935187,-0.000994953,-0.000863497,-0.00061935,22.32,0,0.029871838,0.043199027,0.06195542
1115,22.34,-0.000933415,-0.000994178,-0.000863013,-0.000619146,22.34,0,0.029848576,0.043174831,0.061935018
1116,22.36,-0.000931647,-0.000993404,-0.00086253,-0.000618942,22.36,0,0.029825332,0.043150648,0.061914622
1117,22.38,-0.000929883,-0.00099263,-0.000862046,-0.000618739,22.38,0,0.029802106,0.043126479,0.061894233
1118,22.4,-0.000928122,-0.000991857,-0.000861564,-0.000618535,22.4,0,0.029778898,0.043102323,0.06187385
1119,22.42,-0.000926364,-0.000991085,-0.000861081,-0.000618331,22.42,0,0.029755708,0.043078181,0.061853475
1120,22.44,-0.000924609,-0.000990313,-0.000860599,-0.000618127,22.44,0,0.029732536,0.043054052,0.061833106
1121,22.46,-0.000922858,-0.000989542,-0.000860117,-0.000617924,22.46,0,0.029709382,0.043029937,0.061812743
1122,22.48,-0.00092111,-0.000988771,-0.000859635,-0.00061772,22.48,0,0.029686247,0.043005836,0.061792388
1123,22.5,-0.000919366,-0.000988001,-0.000859153,-0.000617517,22.5,0,0.029663129,0.042981747,0.061772039
1124,22.52,-0.000917625,-0.000987232,-0.000858672,-0.000617314,22.52,0,0.029640029,0.042957673,0.061751697
1125,22.54,-0.000915887,-0.000986463,-0.000858191,-0.00061711,22.54,0,0.029616948,0.042933612,0.061731361
1126,22.56,-0.000914152,-0.000985695,-0.000857711,-0.000616907,22.56,0,0.029593884,0.042909564,0.061711032
1127,22.58,-0.000912421,-0.000984927,-0.00085723,-0.000616704,22.58,0,0.029570838,0.04288553,0.06169071
1128,22.6,-0.000910692,-0.00098416,-0.00085675,-0.000616501,22.6,0,0.02954781,0.042861509,0.061670395
1129,22.62,-0.000908968,-0.000983394,-0.00085627,-0.000616298,22.62,0,0.0295248,0.042837502,0.061650086
1130,22.64,-0.000907246,-0.000982628,-0.000855791,-0.000616095,22.64,0,0.029501808,0.042813508,0.061629784
1131,22.66,-0.000905528,-0.000981863,-0.000855311,-0.000615892,22.66,0,0.029478834,0.042789528,0.061609489
1132,22.68,-0.000903813,-0.000981098,-0.000854832,-0.000615689,22.68,0,0.029455878,0.042765561,0.0615892
1133,22.7,-0.000902101,-0.000980334,-0.000854353,-0.000615486,22.7,0,0.02943294,0.042741607,0.061568918
1134,22.72,-0.000900392,-0.000979571,-0.000853875,-0.000615284,22.72,0,0.02941002,0.042717667,0.061548643
1135,22.74,-0.000898687,-0.000978808,-0.000853397,-0.000615081,22.74,0,0.029387117,0.04269374,0.061528374
1136,22.76,-0.000896985,-0.000978046,-0.000852919,-0.000614879,22.76,0,0.029364232,0.042669827,0.061508112
1137,22.78,-0.000895286,-0.000977284,-0.000852441,-0.000614676,22.78,0,0.029341365,0.042645927,0.061487857
1138,22.8,-0.00089359,-0.000976523,-0.000851963,-0.000614474,22.8,0,0.029318516,0.04262204,0.061467608
1139,22.82,-0.000891898,-0.000975762,-0.000851486,-0.000614271,22.82,0,0.029295685,0.042598167,0.061447366
1140,22.84,-0.000890209,-0.000975003,-0.000851009,-0.000614069,22.84,0,0.029272871,0.042574307,0.061427131
1141,22.86,-0.000888523,-0.000974243,-0.000850533,-0.000613867,22.86,0,0.029250075,0.042550461,0.061406903
1142,22.88,-0.00088684,-0.000973485,-0.000850056,-0.000613665,22.88,0,0.029227297,0.042526628,0.061386681
1143,22.9,-0.00088516,-0.000972726,-0.00084958,-0.000613463,22.9,0,0.029204537,0.042502808,0.061366465
1144,22.92,-0.000883484,-0.000971969,-0.000849104,-0.000613261,22.92,0,0.029181795,0.042479002,0.061346257
1145,22.94,-0.00088181,-0.000971212,-0.000848629,-0.000613059,22.94,0,0.02915907,0.042455209,0.061326055
1146,22.96,-0.00088014,-0.000970456,-0.000848153,-0.000612857,22.96,0,0.029136363,0.042431429,0.061305859
1147,22.98,-0.000878473,-0.0009697,-0.000847678,-0.000612655,22.98,0,0.029113673,0.042407663,0.061285671
1148,23,-0.00087681,-0.000968945,-0.000847203,-0.000612453,23,0,0.029091001,0.04238391,0.061265489
1149,23.02,-0.000875149,-0.00096819,-0.000846729,-0.000612251,23.02,0,0.029068347,0.04236017,0.061245313
1150,23.04,-0.000873491,-0.000967436,-0.000846255,-0.00061205,23.04,0,0.029045711,0.042336443,0.061225145
1151,23.06,-0.000871837,-0.000966683,-0.000845781,-0.000611848,23.06,0,0.029023092,0.04231273,0.061204983
1152,23.08,-0.000870186,-0.00096593,-0.000845307,-0.000611647,23.08,0,0.02900049,0.04228903,0.061184827
1153,23.1,-0.000868538,-0.000965178,-0.000844833,-0.000611445,23.1,0,0.028977907,0.042265344,0.061164678
1154,23.12,-0.000866893,-0.000964426,-0.00084436,-0.000611244,23.12,0,0.028955341,0.04224167,0.061144536
1155,23.14,-0.000865251,-0.000963675,-0.000843887,-0.000611043,23.14,0,0.028932792,0.04221801,0.061124401
1156,23.16,-0.000863612,-0.000962925,-0.000843415,-0.000610841,23.16,0,0.028910261,0.042194363,0.061104272
1157,23.18,-0.000861976,-0.000962175,-0.000842942,-0.00061064,23.18,0,0.028887748,0.04217073,0.061084149
1158,23.2,-0.000860344,-0.000961426,-0.00084247,-0.000610439,23.2,0,0.028865252,0.042147109,0.061064034
1159,23.22,-0.000858714,-0.000960677,-0.000841998,-0.000610238,23.22,0,0.028842774,0.042123502,0.061043925
1160,23.24,-0.000857088,-0.000959929,-0.000841527,-0.000610037,23.24,0,0.028820313,0.042099908,0.061023822
1161,23.26,-0.000855465,-0.000959181,-0.000841055,-0.000609836,23.26,0,0.028797869,0.042076328,0.061003727
1162,23.28,-0.000853844,-0.000958435,-0.000840584,-0.000609636,23.28,0,0.028775443,0.04205276,0.060983637
1163,23.3,-0.000852227,-0.000957688,-0.000840113,-0.000609435,23.3,0,0.028753035,0.042029206,0.060963555
1164,23.32,-0.000850613,-0.000956942,-0.000839643,-0.000609234,23.32,0,0.028730644,0.042005665,0.060943479
1165,23.34,-0.000849002,-0.000956197,-0.000839172,-0.000609033,23.34,0,0.028708271,0.041982137,0.06092341
1166,23.36,-0.000847394,-0.000955453,-0.000838702,-0.000608833,23.36,0,0.028685914,0.041958622,0.060903347
1167,23.38,-0.000845789,-0.000954708,-0.000838233,-0.000608632,23.38,0,0.028663576,0.041935121,0.060883291
1168,23.4,-0.000844187,-0.000953965,-0.000837763,-0.000608432,23.4,0,0.028641254,0.041911632,0.060863241
1169,23.42,-0.000842588,-0.000953222,-0.000837294,-0.000608232,23.42,0,0.02861895,0.041888157,0.060843198
1170,23.44,-0.000840993,-0.00095248,-0.000836825,-0.000608031,23.44,0,0.028596664,0.041864695,0.060823162
1171,23.46,-0.0008394,-0.000951738,-0.000836356,-0.000607831,23.46,0,0.028574395,0.041841246,0.060803132
1172,23.48,-0.00083781,-0.000950997,-0.000835888,-0.000607631,23.48,0,0.028552143,0.04181781,0.060783109
1173,23.5,-0.000836223,-0.000950256,-0.00083542,-0.000607431,23.5,0,0.028529908,0.041794387,0.060763093
1174,23.52,-0.000834639,-0.000949516,-0.000834952,-0.000607231,23.52,0,0.028507691,0.041770978,0.060743083
1175,23.54,-0.000833059,-0.000948777,-0.000834484,-0.000607031,23.54,0,0.028485491,0.041747581,0.060723079
1176,23.56,-0.000831481,-0.000948038,-0.000834017,-0.000606831,23.56,0,0.028463309,0.041724198,0.060703083
1177,23.58,-0.000829906,-0.0009473,-0.000833549,-0.000606631,23.58,0,0.028441143,0.041700828,0.060683092
1178,23.6,-0.000828334,-0.000946562,-0.000833083,-0.000606431,23.6,0,0.028418995,0.041677471,0.060663109
1179,23.62,-0.000826765,-0.000945825,-0.000832616,-0.000606232,23.62,0,0.028396864,0.041654127,0.060643132
1180,23.64,-0.000825199,-0.000945088,-0.00083215,-0.000606032,23.64,0,0.028374751,0.041630796,0.060623161
1181,23.66,-0.000823637,-0.000944353,-0.000831683,-0.000605832,23.66,0,0.028352654,0.041607478,0.060603198
1182,23.68,-0.000822077,-0.000943617,-0.000831218,-0.000605633,23.68,0,0.028330575,0.041584173,0.06058324
1183,23.7,-0.00082052,-0.000942882,-0.000830752,-0.000605433,23.7,0,0.028308513,0.041560881,0.06056329
1184,23.72,-0.000818966,-0.000942148,-0.000830287,-0.000605234,23.72,0,0.028286468,0.041537602,0.060543345
1185,23.74,-0.000817414,-0.000941414,-0.000829822,-0.000605035,23.74,0,0.028264441,0.041514336,0.060523408
1186,23.76,-0.000815866,-0.000940681,-0.000829357,-0.000604836,23.76,0,0.02824243,0.041491084,0.060503477
1187,23.78,-0.000814321,-0.000939949,-0.000828892,-0.000604636,23.78,0,0.028220437,0.041467844,0.060483552
1188,23.8,-0.000812779,-0.000939217,-0.000828428,-0.000604437,23.8,0,0.028198461,0.041444617,0.060463635
1189,23.82,-0.000811239,-0.000938485,-0.000827964,-0.000604238,23.82,0,0.028176502,0.041421404,0.060443723
1190,23.84,-0.000809703,-0.000937754,-0.0008275,-0.000604039,23.84,0,0.02815456,0.041398203,0.060423818
1191,23.86,-0.000808169,-0.000937024,-0.000827037,-0.00060384,23.86,0,0.028132635,0.041375015,0.06040392
1192,23.88,-0.000806639,-0.000936295,-0.000826574,-0.000603641,23.88,0,0.028110727,0.041351841,0.060384029
1193,23.9,-0.000805111,-0.000935565,-0.000826111,-0.000603443,23.9,0,0.028088836,0.041328679,0.060364144
1194,23.92,-0.000803586,-0.000934837,-0.000825648,-0.000603244,23.92,0,0.028066962,0.04130553,0.060344265
1195,23.94,-0.000802064,-0.000934109,-0.000825185,-0.000603045,23.94,0,0.028045106,0.041282394,0.060324393
1196,23.96,-0.000800545,-0.000933381,-0.000824723,-0.000602847,23.96,0,0.028023266,0.041259272,0.060304527
1197,23.98,-0.000799029,-0.000932655,-0.000824261,-0.000602648,23.98,0,0.028001443,0.041236162,0.060284669
1198,24,-0.000797515,-0.000931928,-0.0008238,-0.00060245,24,0,0.027979638,0.041213065,0.060264816
1199,24.02,-0.000796005,-0.000931203,-0.000823338,-0.000602251,24.02,0,0.027957849,0.041189981,0.06024497
1200,24.04,-0.000794497,-0.000930477,-0.000822877,-0.000602053,24.04,0,0.027936077,0.04116691,0.060225131
1201,24.06,-0.000792993,-0.000929753,-0.000822416,-0.000601855,24.06,0,0.027914322,0.041143852,0.060205298
1202,24.08,-0.000791491,-0.000929029,-0.000821955,-0.000601657,24.08,0,0.027892585,0.041120807,0.060185472
1203,24.1,-0.000789992,-0.000928305,-0.000821495,-0.000601458,24.1,0,0.027870864,0.041097774,0.060165652
1204,24.12,-0.000788495,-0.000927582,-0.000821035,-0.00060126,24.12,0,0.02784916,0.041074755,0.060145839
1205,24.14,-0.000787002,-0.00092686,-0.000820575,-0.000601062,24.14,0,0.027827473,0.041051748,0.060126032
1206,24.16,-0.000785511,-0.000926138,-0.000820115,-0.000600864,24.16,0,0.027805802,0.041028755,0.060106232
1207,24.18,-0.000784024,-0.000925417,-0.000819656,-0.000600667,24.18,0,0.027784149,0.041005774,0.060086439
1208,24.2,-0.000782539,-0.000924696,-0.000819197,-0.000600469,24.2,0,0.027762513,0.040982806,0.060066652
1209,24.22,-0.000781057,-0.000923976,-0.000818738,-0.000600271,24.22,0,0.027740893,0.040959851,0.060046871
1210,24.24,-0.000779577,-0.000923257,-0.00081828,-0.000600073,24.24,0,0.02771929,0.040936909,0.060027097
1211,24.26,-0.000778101,-0.000922538,-0.000817821,-0.000599876,24.26,0,0.027697704,0.04091398,0.060007329
1212,24.28,-0.000776627,-0.000921819,-0.000817363,-0.000599678,24.28,0,0.027676135,0.040891063,0.059987568
1213,24.3,-0.000775156,-0.000921102,-0.000816905,-0.000599481,24.3,0,0.027654583,0.04086816,0.059967814
1214,24.32,-0.000773688,-0.000920384,-0.000816448,-0.000599283,24.32,0,0.027633047,0.040845269,0.059948066
1215,24.34,-0.000772223,-0.000919668,-0.000815991,-0.000599086,24.34,0,0.027611528,0.040822391,0.059928324
